ID;label;reference_url;filename;iiif_url;image_type;filesys_path
5340;De l'Influence que l'anatomie pathologique a exercée sur les progrès de la médecine depuis Morgagni jusqu'à nos jours : question proposée par l'Académie de médecine de Paris pour le concours de l'année 1834,... / par M. Amédée Guillaume, 1834;http://gallica.bnf.fr/ark:/12148/bpt6k5406920p;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5406920p/f1/full/1000,/0/native.jpg;iconographie;NULL
5341;Le cri du pardon ou Prières et neuvaines : pour implorer les miséricordes de Dieu sur l'église, sur la France et l'Europe entière, 1849;http://gallica.bnf.fr/ark:/12148/bpt6k54018283;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k54018283/f1/full/1000,/0/native.jpg;iconographie;NULL
5342;Précis historique et statistique sur Charmont et Vernancourt (Marne), par Ch. Rémy, Châlons-sur-Marne : impr. de Barbat, 1868. Autographié.;http://gallica.bnf.fr/ark:/12148/bpt6k315174f;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k315174f/f1/full/1000,/0/native.jpg;iconographie;NULL
5343;Observations médico-chirurgicales [sur la vaccine et sur la section du tendon d'Achille. Signé : François-Gédéon Gourjon], 1830;http://gallica.bnf.fr/ark:/12148/bpt6k54005369;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k54005369/f1/full/1000,/0/native.jpg;iconographie;NULL
5344;Lhomond, Élements de la grammaire française, augmentés du Dictionnaire des homonymes...;http://gallica.bnf.fr/ark:/12148/bpt6k4237581;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4237581/f1/full/1000,/0/native.jpg;iconographie;NULL
5345;Mémoires et analyse des travaux de la Société d'agriculture, commerce, sciences et arts de la ville de Mende, chef-lieu du département de la Lozère, 1827-1849;http://gallica.bnf.fr/ark:/12148/bpt6k4112333;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4112333/f1/full/1000,/0/native.jpg;iconographie;NULL
5346;"Souvenir du Bosphore : Redowa [pour piano] / par Coard,... ; lith. C. Fasoli & Ohlman, Strasbourg, 1860. Partition.";http://gallica.bnf.fr/ark:/12148/bpt6k3962896;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3962896/f1/full/1000,/0/native.jpg;iconographie;NULL
5347;"2 contes pour piano. 2, Conte fantastique : caprice de concert : piano : opus 17 / Albert Chandelier ; [ill. par E. Gendrot], 1905";http://gallica.bnf.fr/ark:/12148/bpt6k3949469/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3949469/f1/full/1000,/0/native.jpg;iconographie;NULL
5348;Essai sur Rethel (745 à 1890), par J.-B. Caruel,... Documents extraits de l'Inventaire général des archives de la mairie, 1891;http://gallica.bnf.fr/ark:/12148/bpt6k379441r;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k379441r/f1/full/1000,/0/native.jpg;iconographie;NULL
5349;Histoire du donjon de Loches / par M. Edmond Gautier, 1881;http://gallica.bnf.fr/ark:/12148/bpt6k378592w;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k378592w/f1/full/1000,/0/native.jpg;iconographie;NULL
5350;Le Césarisme , par M. G. Pagès Du Port, 1888;http://gallica.bnf.fr/ark:/12148/bpt6k3765807;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3765807/f1/full/1000,/0/native.jpg;iconographie;NULL
5351;Université de France. Académie de Rennes. Faculté de droit. Thèse pour la licence, 1872;http://gallica.bnf.fr/ark:/12148/bpt6k3755388;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3755388/f1/full/1000,/0/native.jpg;iconographie;NULL
5352;Oeuvres complètes d'Arnaud Daubasse, maître peignier de Villeneuve-sur-Lot (Nouvelle édition), 1839;http://gallica.bnf.fr/ark:/12148/bpt6k37059x;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k37059x/f1/full/1000,/0/native.jpg;iconographie;NULL
5353;"Saverne et ses environs par Ch. G. Klein... ; Illustrés par Eugène Laville...  Strasbourg : G. Silbermann, 1849";http://gallica.bnf.fr/ark:/12148/bpt6k35270h;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k35270h/f1/full/1000,/0/native.jpg;iconographie;NULL
5354;Projet de chemin de fer [de St Cannat à Marseille] / Lithographie de Griolet, 1834;http://gallica.bnf.fr/ark:/12148/btv1b530353252;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530353252/f1/full/1000,/0/native.jpg;iconographie;NULL
5355;La crèche. Krippe. Planche à découper et monter.;https://www.reseau-canope.fr/musee/collections/en/museum/mne/la-creche-krippe/62882e36c07506d9ad8dea36;NULL;NULL;iconographie;NULL
5356;"Plan de Marseille et des environs contenant les projets de docks, de canaux maritimes et de port militaire / dressés par Alexandre Corréard ingénieur civil ; autographié par E. Bergier, 1836";http://gallica.bnf.fr/ark:/12148/btv1b53035338t/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53035338t/f1/full/1000,/0/native.jpg;iconographie;NULL
5357;Tableau figuratif de la Chambre des députés, Session de 1830;https://catalogue.bnf.fr/ark:/12148/cb41519444k;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41519444k/f1/full/1000,/0/native.jpg;iconographie;NULL
5358;19e Arrondissement. Rue B. Parties située entre la Rue Drouin-Quintaine (La Villette) et la Rue de Paris (Belleville);https://catalogue.bnf.fr/ark:/12148/cb407250291;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407250291/f1/full/1000,/0/native.jpg;iconographie;NULL
5359;Carte judiciaire de la France [Document cartographique] / dressée par R. Guillemot;https://catalogue.bnf.fr/ark:/12148/cb407214473;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407214473/f1/full/1000,/0/native.jpg;iconographie;NULL
5360;Plan de la ville de Saint-Etienne et de ses environs;https://catalogue.bnf.fr/ark:/12148/cb40717832d;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40717832d/f1/full/1000,/0/native.jpg;iconographie;NULL
5361;Plan de Saint-Etienne, 1853;https://catalogue.bnf.fr/ark:/12148/cb407178312;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407178312/f1/full/1000,/0/native.jpg;iconographie;NULL
5362;Carte de Saint-Etienne / dressée par Nublat, ...;https://catalogue.bnf.fr/ark:/12148/cb40717829h;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40717829h/f1/full/1000,/0/native.jpg;iconographie;NULL
5363;Mappa physico e politico do reino do Portugal;https://catalogue.bnf.fr/ark:/12148/cb407141991;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407141991/f1/full/1000,/0/native.jpg;iconographie;NULL
5364;Reconstruction de l'Hôtel-Dieu. Réduction du plan exposé à la mairie du 4e arrondissement;https://catalogue.bnf.fr/ark:/12148/cb40710143f;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40710143f/f1/full/1000,/0/native.jpg;iconographie;NULL
5365;Paris après la Commune;https://catalogue.bnf.fr/ark:/12148/cb40709700s;Paris_après_la_Commune__btv1b530855651_1.jpg;https://gallica.bnf.fr/iiif/ark:/12148/cb40709700s/f1/full/1000,/0/native.jpg;carrousel;public://Paris_après_la_Commune__btv1b530855651_1.jpg
5366;Plan à l'appui d'un projet de chemin de fer destiné à relier les halles centrales de Paris avec  le chemin de fer de ceinture;https://catalogue.bnf.fr/ark:/12148/cb40709673q;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40709673q/f1/full/1000,/0/native.jpg;iconographie;NULL
5367;Nouveau plan de Paris et des communes comprises dans les fortifications;https://catalogue.bnf.fr/ark:/12148/cb40709116h;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40709116h/f1/full/1000,/0/native.jpg;iconographie;NULL
5368;Nouveau Paris dressé pour l'Exposition : Paris : imp. de Jacomme et Dufat, 1855;https://catalogue.bnf.fr/ark:/12148/cb40709087r;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40709087r/f1/full/1000,/0/native.jpg;iconographie;NULL
5369;Plan de Paris. Extrait de la carte hydrographique du département de la Seine;https://catalogue.bnf.fr/ark:/12148/cb40709084q;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40709084q/f1/full/1000,/0/native.jpg;iconographie;NULL
5370;Plan d'Orléans, Orléans : lith. d. G. Jacob,;https://catalogue.bnf.fr/ark:/12148/cb407063526;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407063526/f1/full/1000,/0/native.jpg;iconographie;NULL
5371;Nouvelle carte des chemins de fer de l'Europe;https://catalogue.bnf.fr/ark:/12148/cb40705945b;Nouvelle_carte_des_chemins_de_[...]Chaix_Napoléon_btv1b53121275b_1.jpeg;https://gallica.bnf.fr/iiif/ark:/12148/cb40705945b/f1/full/1000,/0/native.jpg;carrousel;public://Nouvelle_carte_des_chemins_de_[...]Chaix_Napoléon_btv1b53121275b_1.jpeg
5372;"Théâtre de la Guerre en Obre 1832 ; Plan de la ville et de la citadelle d'Anvers et de toutes ses fortifications prises sur les lieux";https://catalogue.bnf.fr/ark:/12148/cb40705855c;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40705855c/f1/full/1000,/0/native.jpg;iconographie;NULL
5373;Plan de la ville de Nimes;https://catalogue.bnf.fr/ark:/12148/cb40704784f;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40704784f/f1/full/1000,/0/native.jpg;iconographie;NULL
5374;Carte des Alpes maritimes de la Haute Italie. Littoral de la Méditerranée ...;https://catalogue.bnf.fr/ark:/12148/cb40702509n;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40702509n/f1/full/1000,/0/native.jpg;iconographie;NULL
5375;Projet de chemins de fer et de lignes de télégraphie, extrait de la mappemonde dédiée à S. M. l'Impératrice;https://catalogue.bnf.fr/ark:/12148/cb40701007b;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40701007b/f1/full/1000,/0/native.jpg;iconographie;NULL
5376;Nouveau plan complet du Havre avec les grands travaux en cours d'exécution (année 1848);https://catalogue.bnf.fr/ark:/12148/cb40693046d;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40693046d/f1/full/1000,/0/native.jpg;iconographie;NULL
5377;Carte des chemins de fer de l'Ouest;https://catalogue.bnf.fr/ark:/12148/cb40688792h;Carte_des_chemins_de_fer_[...]Potiquet_Alfred_btv1b530292014_1.jpg;https://gallica.bnf.fr/iiif/ark:/12148/cb40688792h/f1/full/1000,/0/native.jpg;carrousel;public://Carte_des_chemins_de_fer_[...]Potiquet_Alfred_btv1b530292014_1.jpg
5378;A vendre une jolie maison de campagne à Ecully...;https://catalogue.bnf.fr/ark:/12148/cb40685045b;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40685045b/f1/full/1000,/0/native.jpg;iconographie;NULL
5379;Plan de Dieppe et ses environs;https://catalogue.bnf.fr/ark:/12148/cb40684142b;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40684142b/f1/full/1000,/0/native.jpg;iconographie;NULL
5380;Voyage pittoresque en Bourgogne, ou Description historique et vues des monuments antiques, modernes et du moyen âge, dessinés d'après nature par différents artistes;https://catalogue.bnf.fr/ark:/12148/cb406834825;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb406834825/f1/full/1000,/0/native.jpg;iconographie;NULL
5381;Forêt de Chinon. Aménagement réglé par ordonnance royale du 25 juin 1846;https://catalogue.bnf.fr/ark:/12148/cb40682346s;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40682346s/f1/full/1000,/0/native.jpg;iconographie;NULL
5382;Coupe de Cassel à Bruxelles. Coupe de Mons-en-Pévèle à Bruxelles;https://catalogue.bnf.fr/ark:/12148/cb40680813q;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40680813q/f1/full/1000,/0/native.jpg;iconographie;NULL
5383;Carte des cantons de Montivilliers, Ingouville, Le Havre... [Document cartographique] / par M. Lalouette, géomètre en chef du cadastre : impr. de Bouchard, 1835;https://catalogue.bnf.fr/ark:/12148/cb40725518r;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40725518r/f1/full/1000,/0/native.jpg;iconographie;NULL
5384;Carte de l'arrondissement d'Hazebrouck divisée en sept cantons / dressé par Desmadryl Frèr. et Joumar;https://catalogue.bnf.fr/ark:/12148/cb40725526c;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40725526c/f1/full/1000,/0/native.jpg;iconographie;NULL
5385;Plan de la ville de Toulouse  [Toulouse] : imp. de Constantin, [ca 1855];https://catalogue.bnf.fr/ark:/12148/cb40726553h;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40726553h/f1/full/1000,/0/native.jpg;iconographie;NULL
5386;[emplacement de la lithographie Fayet, rue Montmartre] [Document cartographique]   : Paris : lith de Fayet, 1838;https://catalogue.bnf.fr/ark:/12148/cb40771944g;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40771944g/f1/full/1000,/0/native.jpg;iconographie;NULL
5387;Jardin zoologique d'Acclimatation [Paris] / [Clouet ?];https://catalogue.bnf.fr/ark:/12148/cb41178777p;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41178777p/f1/full/1000,/0/native.jpg;iconographie;NULL
5388;L'elisir d'amore (1er Acte 2e Tableau) Théâtre Royal Italien / Célestin Nanteuil 1839;https://catalogue.bnf.fr/ark:/12148/cb41158096m;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41158096m/f1/full/1000,/0/native.jpg;iconographie;NULL
5389;[L' Africaine, acte III];https://catalogue.bnf.fr/ark:/12148/cb41122426g;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41122426g/f1/full/1000,/0/native.jpg;iconographie;NULL
5390;Jérome Paturot à la recherche d'une position sociale par L. Reybaud, illustré par Grandville [;https://catalogue.bnf.fr/ark:/12148/cb41033823t;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41033823t/f1/full/1000,/0/native.jpg;iconographie;NULL
5391;Enseignement et applications du dessin graphique à l'usage des ingénieurs, des architectes...;https://catalogue.bnf.fr/ark:/12148/cb410194034;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb410194034/f1/full/1000,/0/native.jpg;iconographie;NULL
5392;Jeu de cartes militaire représentant les uniformes des différentes armes]  : [estampe]  Publication : Paris : Watilliaux, [ca 1880];https://catalogue.bnf.fr/ark:/12148/cb409187708;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb409187708/f1/full/1000,/0/native.jpg;iconographie;NULL
5393;"[Cartes parisiennes]  : [jeu de cartes dit aussi ""jeu des modes"" ou ""jeu des costumes parisiens""]";https://catalogue.bnf.fr/ark:/12148/cb40918765p;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40918765p/f1/full/1000,/0/native.jpg;iconographie;NULL
5394;Carte d'Europe présentant l'ensemble des théatre de la guerre sur la Baltique dressé et lith. à la plume par Ch. Normand  Publication : Paris : Bouquillard, 1854;https://catalogue.bnf.fr/ark:/12148/cb40780362q;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40780362q/f1/full/1000,/0/native.jpg;iconographie;NULL
5395;Nouvelle carte du bois de Boulogne  Publication : Paris : Lith. Engelmann, 1853;https://catalogue.bnf.fr/ark:/12148/cb40780356s;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40780356s/f1/full/1000,/0/native.jpg;iconographie;NULL
5396;Carte générale des Etats-Unis d'Amérique présentant l'ensemble des rivières navigables;https://catalogue.bnf.fr/ark:/12148/cb407771274;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407771274/f1/full/1000,/0/native.jpg;iconographie;NULL
5397;Plan de la Citadelle d'Anvers assiégée par l'armée française;https://catalogue.bnf.fr/ark:/12148/cb407720207;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407720207/f1/full/1000,/0/native.jpg;iconographie;NULL
5398;"Sphère-reliefs [Document cartographique] / par Thury instituteur. Dijon rue de l'Ecole de Droit, 51 ; Lith. Carré & Cie r[ue] Vauban 46 ; Lauffer sculp[sit]";https://catalogue.bnf.fr/ark:/12148/cb407715222;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407715222/f1/full/1000,/0/native.jpg;iconographie;NULL
5399;Plan d'assemblage de la commune de Rueil, indiquant la situation de la propriété de M. Cramail par rapport à celle de M. Porenvin représentée par le plan à l'aquarelle;https://catalogue.bnf.fr/ark:/12148/cb407286209;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407286209/f1/full/1000,/0/native.jpg;iconographie;NULL
5400;Lever expédié des environs de Mourgoula.;https://catalogue.bnf.fr/ark:/12148/cb407691231;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407691231/f1/full/1000,/0/native.jpg;iconographie;NULL
5401;Plan général des communes de Saint-Cyr, Colonges et St-Rambert;https://catalogue.bnf.fr/ark:/12148/cb40761173n;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40761173n/f1/full/1000,/0/native.jpg;iconographie;NULL
5402;La Basse-Seine et ses affluents de Vernon à la mer;https://catalogue.bnf.fr/ark:/12148/cb407438086;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407438086/f1/full/1000,/0/native.jpg;iconographie;NULL
5403;Carte de la Brenne, département de l'Indre;https://catalogue.bnf.fr/ark:/12148/cb407436764;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407436764/f1/full/1000,/0/native.jpg;iconographie;NULL
5404;Plan du boulevart du Centre et des rues projetées dans son parcours;https://catalogue.bnf.fr/ark:/12148/cb40740920m;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40740920m/f1/full/1000,/0/native.jpg;iconographie;NULL
5405;Nuevo mapa de Asia;https://catalogue.bnf.fr/ark:/12148/cb407403230;Nuevo_mapa_de_Asia___[...]Delamare_P_btv1b53093196t_1.jpg;https://gallica.bnf.fr/iiif/ark:/12148/cb407403230/f1/full/1000,/0/native.jpg;carrousel;public://Nuevo_mapa_de_Asia___[...]Delamare_P_btv1b53093196t_1.jpg
5406;Plan de la ville de Toulouse et de ses environs / dressé par P. Bellot, géomètre en chef du cadastre, 1840;https://catalogue.bnf.fr/ark:/12148/cb40737119p;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40737119p/f1/full/1000,/0/native.jpg;iconographie;NULL
5407;Carte de la partie nord de l'Afrique et de la mer Méditerranée;https://catalogue.bnf.fr/ark:/12148/cb40735019x;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40735019x/f1/full/1000,/0/native.jpg;iconographie;NULL
5408;La France en relief [Document cartographique] : Avec convexité proportionnelle / par Thury Géographe et Auteur de la Sphère terrestre en relief médaillée à l'Exposition universelle de 1855;https://catalogue.bnf.fr/ark:/12148/cb40734314s;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40734314s/f1/full/1000,/0/native.jpg;iconographie;NULL
5409;Portions de terrain faisant partie de l'hôtel ci-devant occupé par l'administration des eaux et forêts, situé rue Neuve-St-Augustin, n°s 21 et 23, et rue Nve de Ventabour.;https://catalogue.bnf.fr/ark:/12148/cb407316157;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407316157/f1/full/1000,/0/native.jpg;iconographie;NULL
5410;Copie d'un ancien plan de la ville et de l'abbaye de Marchiennes;https://catalogue.bnf.fr/ark:/12148/cb40731231c;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40731231c/f1/full/1000,/0/native.jpg;iconographie;NULL
5411;Plan de la ville et port de Brest et Bourg de Recouvrance 1670 [;https://catalogue.bnf.fr/ark:/12148/cb40680360v;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40680360v/f1/full/1000,/0/native.jpg;iconographie;NULL
5412;Plan du port de Bastia, levé en 1866;https://catalogue.bnf.fr/ark:/12148/cb40678889p;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40678889p/f1/full/1000,/0/native.jpg;iconographie;NULL
5413;Carte de l'Amérique septentrionale dressée pour l'usage des collèges;https://catalogue.bnf.fr/ark:/12148/cb40675972h;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40675972h/f1/full/1000,/0/native.jpg;iconographie;NULL
5414;Fernando Cortes, Léon de Pontelli del.;https://catalogue.bnf.fr/ark:/12148/cb40588113j;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40588113j/f1/full/1000,/0/native.jpg;iconographie;NULL
5415;Nouveau plan de Paris;https://catalogue.bnf.fr/ark:/12148/cb40625551d;Nouveau_plan_de_Paris_Viallet_(Paris)_btv1b8494305w_1.jpeg;https://gallica.bnf.fr/iiif/ark:/12148/cb40625551d/f1/full/1000,/0/native.jpg;carrousel;public://Nouveau_plan_de_Paris_Viallet_(Paris)_btv1b8494305w_1.jpeg
5416;Carte d'une partie de la frontière de l'Est indiquant les usines et les établissements industriels;https://catalogue.bnf.fr/ark:/12148/cb40617226n;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40617226n/f1/full/1000,/0/native.jpg;iconographie;NULL
5417;Carte générale du Chemin de fer de Besançon à Mulhouse;https://catalogue.bnf.fr/ark:/12148/cb40616333z;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40616333z/f1/full/1000,/0/native.jpg;iconographie;NULL
5418;Carte générale stratégique du Théâtre de la Guerre;https://catalogue.bnf.fr/ark:/12148/cb40614589n;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40614589n/f1/full/1000,/0/native.jpg;iconographie;NULL
5419;Souvenir dédié à l'Armée. Camp de Châlons;https://catalogue.bnf.fr/ark:/12148/cb40605306m;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40605306m/f1/full/1000,/0/native.jpg;iconographie;NULL
5420;Camp de Châlons. Plan de l'emplacement des troupes;https://catalogue.bnf.fr/ark:/12148/cb406053058;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb406053058/f1/full/1000,/0/native.jpg;iconographie;NULL
5421;Tableau général du Camp de Châlons et de ses environs dédié à S.M. Napoléon III..;https://catalogue.bnf.fr/ark:/12148/cb40605291d;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40605291d/f1/full/1000,/0/native.jpg;iconographie;NULL
5422;Plan de la ville et des Faubourgs de Bourges levé pendant les années 1813, 1814 et 1815;https://catalogue.bnf.fr/ark:/12148/cb40600975w;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40600975w/f1/full/1000,/0/native.jpg;iconographie;NULL
5423;Carte du Plan et des environs de la ville d'Alger pour servir à l'expédition militaire;https://catalogue.bnf.fr/ark:/12148/cb405946104;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb405946104/f1/full/1000,/0/native.jpg;iconographie;NULL
5424;Plan d'Alger jusqu'à la Baie de Sidi-Ferruch ou Torre-Chika, Lieu du débarquement de l'Armée Française le 14 juin 1830.;https://catalogue.bnf.fr/ark:/12148/cb40594608k;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40594608k/f1/full/1000,/0/native.jpg;iconographie;NULL
5425;Alger Djezaïr. @. Son Port, ses Fortifications et une partie de ses environs;https://catalogue.bnf.fr/ark:/12148/cb40594567t;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40594567t/f1/full/1000,/0/native.jpg;iconographie;NULL
5426;[De Pontelli] [Image fixe] / A. Liebert;https://catalogue.bnf.fr/ark:/12148/cb405875529;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb405875529/f1/full/1000,/0/native.jpg;iconographie;NULL
5427;Carte de l'Arrondissement de Thionville. Moselle;https://catalogue.bnf.fr/ark:/12148/cb406295443;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb406295443/f1/full/1000,/0/native.jpg;iconographie;NULL
5428;[Léon Edmond Lemuet]  / Ernest Ladrey, avant 1886;https://catalogue.bnf.fr/ark:/12148/cb40587014c;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40587014c/f1/full/1000,/0/native.jpg;iconographie;NULL
5429;Plan de Péra : Quartiers ravagés par l'incendie du 5 Juin 1870;https://catalogue.bnf.fr/ark:/12148/cb40569409z;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40569409z/f1/full/1000,/0/native.jpg;iconographie;NULL
5430;Réception de l'hôte de la nation, aux Etats-Unis // un grand homme appartient à l'univers entier / Bove;https://catalogue.bnf.fr/ark:/12148/cb40566704b;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40566704b/f1/full/1000,/0/native.jpg;iconographie;NULL
5431;Ports de mer d'Amérique, [vue de San Francisco];https://catalogue.bnf.fr/ark:/12148/cb40566111z;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40566111z/f1/full/1000,/0/native.jpg;iconographie;NULL
5432;Salle des Capucines, 39 Bd des Capucines. Tous les soirs [...], / A. Willette;https://catalogue.bnf.fr/ark:/12148/cb40565400w;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40565400w/f1/full/1000,/0/native.jpg;iconographie;NULL
5433;5e Exposition du 1er au 31 octobre [1894], Salon des Cent, 31 rue Bonaparte [;https://catalogue.bnf.fr/ark:/12148/cb40565074b;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40565074b/f1/full/1000,/0/native.jpg;iconographie;NULL
5434;Chiméres et grimaces : chansons de Xavier Privas, dix chansons avec couverture et dix lithographies de G. de Feure;https://catalogue.bnf.fr/ark:/12148/cb40565048s;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40565048s/f1/full/1000,/0/native.jpg;iconographie;NULL
5435;Folies-Bergère. Tous les soirs spectacle varié;https://catalogue.bnf.fr/ark:/12148/cb40564739h;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40564739h/f1/full/1000,/0/native.jpg;iconographie;NULL
5436;La communion des grecs à Missolonghi [Image fixe] : [estampe] / Raffet 1826;https://catalogue.bnf.fr/ark:/12148/cb404958938;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb404958938/f1/full/1000,/0/native.jpg;iconographie;NULL
5437;Alexis Charles Henry de Tocqueville // Représentant du Peuple // (Manche);https://catalogue.bnf.fr/ark:/12148/cb404950158;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb404950158/f1/full/1000,/0/native.jpg;iconographie;NULL
5438;Plus de mesure : Colonies des Indes : bas et chaussettes sans couture;https://catalogue.bnf.fr/ark:/12148/cb40481537s;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40481537s/f1/full/1000,/0/native.jpg;iconographie;NULL
5439;Nouveau plan de la Ville de Rouen. Publié par A. Logerot, Editeur.;https://catalogue.bnf.fr/ark:/12148/cb40627901f;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40627901f/f1/full/1000,/0/native.jpg;iconographie;NULL
5440;Carte des principaux terrains de la Haute-Marne / dressée par Mr. Ernest Royer pour la flore de ce département,;https://catalogue.bnf.fr/ark:/12148/cb406302689;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb406302689/f1/full/1000,/0/native.jpg;iconographie;NULL
5441;Carte de l'Amérique septentrionale dressée pour l'usage des collèges;https://catalogue.bnf.fr/ark:/12148/cb406759715;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb406759715/f1/full/1000,/0/native.jpg;iconographie;NULL
5442;Carte du département des Vosges;https://catalogue.bnf.fr/ark:/12148/cb40648845f;Carte_du_département_des_Vosges_[...]Marchal_E_btv1b531026388_1.jpeg;https://gallica.bnf.fr/iiif/ark:/12148/cb40648845f/f1/full/1000,/0/native.jpg;carrousel;public://Carte_du_département_des_Vosges_[...]Marchal_E_btv1b531026388_1.jpeg
5443;Nuevo Mapa de America central y Antillas;https://catalogue.bnf.fr/ark:/12148/cb406758847;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb406758847/f1/full/1000,/0/native.jpg;iconographie;NULL
