entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_illustration2_fid;field_illustration2_alt;field_illustration2_title;field_illustration2_width;field_illustration2_height
node;imprimeur_lithographe;0;26031;26031;und;5;3678;"";Alicante.  Étiquette. [Coll. particulière];388;186
node;imprimeur_lithographe;0;26031;26031;und;6;3679;"";Porto.  Étiquette. [Coll. particulière];384;178
node;imprimeur_lithographe;0;26031;26031;und;7;3680;"";Carte du Dauphiné et de la Savoie...;1024;1340
node;imprimeur_lithographe;0;26031;26031;und;8;4045;"";Étiquette. [Coll. particulière];1344;1020
node;imprimeur_lithographe;0;26031;26031;und;9;4058;"";Papier à lettres, avant 1875. [Coll. particulière];474;1641
node;imprimeur_lithographe;0;26031;26031;und;10;4130;"";Étiquette. [Coll. particulière];3533;1687
node;imprimeur_lithographe;0;26031;26031;und;11;4221;"";Lettre commerciale illustrée. 1875.   [Coll. particulière];1423;1906
node;imprimeur_lithographe;0;26038;26038;und;0;4017;"";Étiquette de vin   [Coll. particulière];1367;752
node;imprimeur_lithographe;0;26038;26038;und;1;4276;"";Étiquette [Coll. particulière];2545;1522
node;imprimeur_lithographe;0;26090;26090;und;0;1566;"";Calendrier pour 1895.;1019;1392
node;imprimeur_lithographe;0;26090;26090;und;1;3896;"";Étiquette Wetterwald frères, après 1878.  [Coll. particulière];616;401
node;imprimeur_lithographe;0;26090;26090;und;2;4018;"";Étiquette Wetterwald, après 1893.  [Coll. particulière];1297;897
node;imprimeur_lithographe;0;26099;26099;und;0;3930;"";Étiquette.   [Coll. particulière];1384;935
node;imprimeur_lithographe;0;26139;26139;und;0;989;"";Étiquette noir et blanc. Coll. particulière.;1288;818
node;imprimeur_lithographe;0;26139;26139;und;1;4215;"";Étiquette  [Coll. privée];1251;788
node;imprimeur_lithographe;0;26142;26142;und;0;932;"";En-tête de facture. 1877.  [Coll. particulière];2689;1548
node;imprimeur_lithographe;0;26167;26167;und;0;4273;"";Carte publicitaire [Coll. privée];2856;1894
node;imprimeur_lithographe;0;26173;26173;und;0;4140;"";Spécifique Victorieux [Coll. Journiac Audigou];549;358
node;imprimeur_lithographe;0;26173;26173;und;1;4139;"";Spécifique Victorieux, verso.;553;353
node;imprimeur_lithographe;0;26327;26327;und;0;3894;"";Étiquette pour Muscat de Frontignan, après 1896   [Coll. particulière];486;647
node;imprimeur_lithographe;0;26328;26328;und;0;781;"";De la circoncision. Description d'un nouveau mode opératoire. 1873.;904;1566
node;imprimeur_lithographe;0;26333;26333;und;0;4313;"";Étiquette  [Coll. privée];1280;783
node;imprimeur_lithographe;0;26337;26337;und;0;3822;"";Publicité, 1913.  [Coll. J.-F. Seguin];547;798
node;imprimeur_lithographe;0;26342;26342;und;0;3171;"";Carte des principaux terrains de la Haute-Marne;1024;1308
node;imprimeur_lithographe;0;26342;26342;und;1;3172;"";Camp de Saint-Roch;900;624
node;imprimeur_lithographe;0;26342;26342;und;2;3173;"";Ancienne ville du Châtelet;667;646
node;imprimeur_lithographe;0;26369;26369;und;0;3390;"";Sillery mousseux.  [Coll. particulière];1028;662
node;imprimeur_lithographe;0;26374;26374;und;0;1803;"";Alphabet des fillettes;1024;1355
node;imprimeur_lithographe;0;26374;26374;und;1;1804;"";Alphabet des fillettes;1024;1367
node;imprimeur_lithographe;0;26374;26374;und;2;1805;"";Le dessin et le coloris;1300;1054
node;imprimeur_lithographe;0;26374;26374;und;3;1806;"";Le dessin et le coloris;1293;1054
node;imprimeur_lithographe;0;26374;26374;und;4;1807;"";Le dessin et le coloris;1293;1054
node;imprimeur_lithographe;0;26383;26383;und;0;1646;"";Calendrier pour 1872;1489;1054
node;imprimeur_lithographe;0;26443;26443;und;0;1671;"";Chansons...Min cousin Myrtil ou l' pichon d'avril;921;1566
node;imprimeur_lithographe;0;26443;26443;und;1;1672;"";L'Africaine;1302;1054
node;imprimeur_lithographe;0;26443;26443;und;2;1673;"";Chansons...Conscrits de l'an 56;1014;1566
node;imprimeur_lithographe;0;26443;26443;und;3;2457;"";Coupe de Cassel à Bruxelles.;1536;637
node;imprimeur_lithographe;0;26443;26443;und;4;2458;"";Carte stratégique du théâtre de la guerre;1242;1054
node;imprimeur_lithographe;0;26561;26561;und;0;982;"";Etiquette de Pommard, blanc et or. Coll. particulière.;1945;1275
node;imprimeur_lithographe;0;26568;26568;und;0;3724;"";En-tête de facture, avant 1864  [Coll. particulière];4575;1832
node;imprimeur_lithographe;0;26628;26628;und;0;2337;"";Imprimerie Brégéras;1200;769
node;imprimeur_lithographe;0;26628;26628;und;1;2451;"";Vermouth Denis et Rousseau. [Coll. particulière];828;612
node;imprimeur_lithographe;0;26677;26677;und;0;3194;"";Etiquette. [Coll. particulière];412;285
node;imprimeur_lithographe;0;26680;26680;und;0;3916;"";Nouveau dictionnaire des marques;904;1566
node;imprimeur_lithographe;0;26739;26739;und;0;678;"";Petit géorama des écoles ou Moyen de centupler les progrès des élèves en géographie;1310;1054
node;imprimeur_lithographe;0;26739;26739;und;1;4127;"";Traité élémentaire de topographie;799;559
node;imprimeur_lithographe;0;26742;26742;und;0;679;"";Procédé de reproduction dit phytoxygraphique. Herbier de la flore française;552;796
node;imprimeur_lithographe;0;26753;26753;und;0;1956;"";Le graphologue;1536;658
node;imprimeur_lithographe;0;26753;26753;und;1;4208;"";Carte publicitaire  [Coll. particulière];1396;1826
node;imprimeur_lithographe;0;26784;26784;und;0;1446;"";Carte du théâtre de la guerre.1870.;1305;1054
node;imprimeur_lithographe;0;26784;26784;und;1;1447;"";Plan des inondations du Rhône.;1300;1054
node;imprimeur_lithographe;0;26784;26784;und;2;1448;"";Les Huguenots.;1024;1400
node;imprimeur_lithographe;0;26784;26784;und;3;1449;"";Plan officiel des rues;1263;1054
node;imprimeur_lithographe;0;26784;26784;und;4;1450;"";Cazaux, premier sujet de l'Académie impériale de musique.;1024;1509
node;imprimeur_lithographe;0;26802;26802;und;0;1497;"";Un bon homme de lettres, Delacroix lith.;1155;1054
node;imprimeur_lithographe;0;26802;26802;und;1;1506;"";Il rit du côté droit...;1337;1053
node;imprimeur_lithographe;0;26802;26802;und;2;1505;"";Grandes marionnettes politiques.;1266;1053
node;imprimeur_lithographe;0;26802;26802;und;3;1496;"";La France couronne le libérateur de l'Espagne;1024;1365
node;imprimeur_lithographe;0;26802;26802;und;4;1507;"";Le Juste Milieu;1152;1054
node;imprimeur_lithographe;0;26802;26802;und;5;1510;"";Pièce facétieuse;1195;1054
node;imprimeur_lithographe;0;26802;26802;und;6;1518;"";Costume anglo-français. Ah, quelle tournure !;1024;1388
node;imprimeur_lithographe;0;26802;26802;und;7;1504;"";Époque mémorable de 1821;1207;1054
node;imprimeur_lithographe;0;26802;26802;und;8;1488;"";Rossini, par H. Grevedon;1024;1486
node;imprimeur_lithographe;0;26802;26802;und;9;1512;"";Liszt  jeune;1024;1398
node;imprimeur_lithographe;0;26802;26802;und;10;1489;"";Liszt, par Devéria, 1832;1024;1434
node;imprimeur_lithographe;0;26802;26802;und;11;1494;"";Théâtre de la porte Saint-Martin. Les deux Sergents, acte III.;913;1566
node;imprimeur_lithographe;0;26802;26802;und;12;1491;"";Henri III, acte III, scène V.;1389;1054
node;imprimeur_lithographe;0;26802;26802;und;13;1492;"";Album lithographique par A. Devéria;1024;1459
node;imprimeur_lithographe;0;26802;26802;und;14;1478;"";Fanny Essler dans Le Diable;1024;1438
node;imprimeur_lithographe;0;26802;26802;und;15;1479;"";Maria Malibran Garcia;1024;1355
node;imprimeur_lithographe;0;26802;26802;und;16;1480;"";Melle Déjazet;1024;1526
node;imprimeur_lithographe;0;26802;26802;und;17;1520;"";Bernard-Léon dans le rôle de Fardon.;1024;1555
node;imprimeur_lithographe;0;26802;26802;und;18;1515;"";Mme Bras dans le rôle de la Vieille de Surêne.;1024;1545
node;imprimeur_lithographe;0;26802;26802;und;19;1498;"";Rossini soutenant Manuel Garcia...;1024;1320
node;imprimeur_lithographe;0;26802;26802;und;20;1514;"";Esquisse du décor pour l'opéra Valentine de Milan;1306;1054
node;imprimeur_lithographe;0;26802;26802;und;21;1519;"";S. E. Mirza Aboul Hassan Khan;1024;1290
node;imprimeur_lithographe;0;26802;26802;und;22;1524;"";Louvel, assassin du duc de Berry.;1024;1124
node;imprimeur_lithographe;0;26802;26802;und;23;1511;"";Le duc de Berry sur son lit de mort;1345;1054
node;imprimeur_lithographe;0;26802;26802;und;24;1517;"";Arrivée du duc d'Orléans au Palais-Royal, le 29 juillet 1830.;1020;1566
node;imprimeur_lithographe;0;26802;26802;und;25;1493;"";Nouveau plan de Reims;1222;1054
node;imprimeur_lithographe;0;26802;26802;und;26;1495;"";Méditations poétiques, Le lac.;904;1566
node;imprimeur_lithographe;0;26802;26802;und;27;1499;"";Faust, prologue. Delacroix ill.;983;1566
node;imprimeur_lithographe;0;26802;26802;und;28;1500;"";Faust. Delacroix ill.;996;1566
node;imprimeur_lithographe;0;26802;26802;und;29;1503;"";Faust;996;1566
node;imprimeur_lithographe;0;26802;26802;und;30;1502;"";Faust.;1536;1026
node;imprimeur_lithographe;0;26802;26802;und;31;1481;"";Hamlet, acte V, scène1. ;1269;1054
node;imprimeur_lithographe;0;26802;26802;und;32;1526;"";Voyage de la Grèce, les Météores. 1827.;915;1566
node;imprimeur_lithographe;0;26802;26802;und;33;1521;"";Voyage pittoresque dans la régence d'Alger, 1835.;1024;1525
node;imprimeur_lithographe;0;26802;26802;und;34;1523;"";Rue de Bab-el-Oued;1008;1566
node;imprimeur_lithographe;0;26802;26802;und;35;1525;"";Grammaire égyptienne, 1836.;947;1566
node;imprimeur_lithographe;0;26802;26802;und;36;1788;"";Galerie des oiseaux, pieds;1024;1489
node;imprimeur_lithographe;0;26802;26802;und;37;1789;"";Galerie des oiseaux, becs.;1024;1488
node;imprimeur_lithographe;0;26802;26802;und;38;1791;"";Galerie des oiseaux, Goura couronné;1024;1373
node;imprimeur_lithographe;0;26802;26802;und;39;1792;"";Galerie des oiseaux, Promerops à 12 filets;1024;1415
node;imprimeur_lithographe;0;26802;26802;und;40;1793;"";Galerie des oiseaux, Guêpier bicolore;1024;1426
node;imprimeur_lithographe;0;26802;26802;und;41;1794;"";Galerie des oiseaux, Puput à huppe;1024;1426
node;imprimeur_lithographe;0;26802;26802;und;42;1796;"";Galerie des oiseaux, Sparacte huppé;1024;1512
node;imprimeur_lithographe;0;26802;26802;und;43;3365;"";Carle Vernet, par Horace Vernet;1024;1254
node;imprimeur_lithographe;0;26802;26802;und;44;3641;"";Marie Aubry-Lecomte;692;658
node;imprimeur_lithographe;0;26802;26802;und;45;3850;"";Chariot chargé de soldats blessés;1060;1054
node;imprimeur_lithographe;0;26802;26802;und;46;3851;"";Retour de Russie;1024;1382
node;imprimeur_lithographe;0;26802;26802;und;47;4123;"";Vues de Provins;420;537
node;imprimeur_lithographe;0;26802;26802;und;48;4124;"";Provins. La poterne Finiron.;389;531
node;imprimeur_lithographe;0;26802;26802;und;49;4205;"";Monuments romains de Nismes;772;546
node;imprimeur_lithographe;0;26804;26804;und;0;800;"";Muscat Poulalion, Frontignan. Étiquette. [Coll. particulière];3241;2117
node;imprimeur_lithographe;0;26805;26805;und;0;790;"";En-Tête.Fabrique de papier à cigarettes Villaret. [A. N.];1158;2362
node;imprimeur_lithographe;0;26806;26806;und;0;3900;"";Étiquette pour Muscat de Frontignan.   [Coll. particulière];477;307
node;imprimeur_lithographe;0;26807;26807;und;0;1107;"";Carton pour le foudrier J.-B. Comte. Coll. particulière.;2652;1553
node;imprimeur_lithographe;0;26807;26807;und;1;3899;"";Étiquette pour Muscat de Frontignan.  [Coll. particulière];480;316
node;imprimeur_lithographe;0;26809;26809;und;0;785;"";Plan de la partie des arrondissements de Lodève et Béziers où des vols à main armée ont été commis;1532;1054
node;imprimeur_lithographe;0;26809;26809;und;1;786;"";Loterie Saint Roch. Boehm, 1856. A. D. Hérault;1194;725
node;imprimeur_lithographe;0;26809;26809;und;2;787;"";Plan de la manufacture Royale de Villeneuvette et de son territoire. A. D. Hérault;1190;821
node;imprimeur_lithographe;0;26809;26809;und;3;789;"";Six semaines dans l'isthme de Port-Saïd;1247;1054
node;imprimeur_lithographe;0;26809;26809;und;4;1707;"";Ateliers de filature;768;596
node;imprimeur_lithographe;0;26809;26809;und;5;1708;"";Bords de l'étang de Thau;870;619
node;imprimeur_lithographe;0;26809;26809;und;6;1709;"";Bouquet de pins au bord du Lez;675;488
node;imprimeur_lithographe;0;26809;26809;und;7;1711;"";Cathédrale Saint-Fulcrand;848;618
node;imprimeur_lithographe;0;26809;26809;und;8;1713;"";Projet de marché couvert;996;644
node;imprimeur_lithographe;0;26809;26809;und;9;1714;"";Statue équestre de Louis XIV;412;612
node;imprimeur_lithographe;0;26809;26809;und;10;1715;"";Cantate en l'honneur de S. M. Napoléon III;1024;1538
node;imprimeur_lithographe;0;26809;26809;und;11;4072;"";Carte de représentant. [Coll. particulière];1353;857
node;imprimeur_lithographe;0;26814;26814;und;0;792;"";Le calcaire lithographique de Montdardier [découvert par G. Donnadieu];1024;1296
node;imprimeur_lithographe;0;26814;26814;und;1;793;"";Cours élémentaire de musique vocale;1024;1413
node;imprimeur_lithographe;0;26815;26815;und;0;794;"";Plan de Cette [1842];1477;1054
node;imprimeur_lithographe;0;26846;26846;und;0;857;"";Lettre au ministre de l'Intérieur. [A. N.];1294;1730
node;imprimeur_lithographe;0;26846;26846;und;1;816;"";Cottelot. En-tête. 1868. [Coll. particulière].;354;1894
node;imprimeur_lithographe;0;26846;26846;und;2;813;"";Carte du canton de Chagny. 1857.;1341;1054
node;imprimeur_lithographe;0;26846;26846;und;3;814;"";Plan général de la ville de Beaune. 1858.;1252;1054
node;imprimeur_lithographe;0;26846;26846;und;4;860;"";Labaume aîné. Carton porcelaine. [Coll. particulière];1662;1069
node;imprimeur_lithographe;0;26846;26846;und;5;861;"";Léon Violland. Carton porcelaine. [Coll particulière];1798;1216
node;imprimeur_lithographe;0;26846;26846;und;6;966;"";Lettre de voiture, 1855. [Coll. particulière];1243;524
node;imprimeur_lithographe;0;26846;26846;und;7;2686;"";Thomas, tanneur. En-tête. 1868. [Coll. particulière];1401;721
node;imprimeur_lithographe;0;26846;26846;und;8;3462;"";Diplôme de membre  [Coll. particulière];1637;1233
node;imprimeur_lithographe;0;26846;26846;und;9;3676;"";Nuits. Étiquette. [Coll. particulière];1423;823
node;imprimeur_lithographe;0;26846;26846;und;10;4217;"";Cambertin. Étiquette.   [Coll. particulière];1356;913
node;imprimeur_lithographe;0;26849;26849;und;0;3722;"";En-tête de facture [Coll. particulière];703;318
node;imprimeur_lithographe;0;26850;26850;und;0;859;"";Imprimerie Lambert. Spécialités. 1852. [A. N., F/18/1893];727;2905
node;imprimeur_lithographe;0;26850;26850;und;1;960;"";Étiquette Chambertin. [Coll.particulière];1875;1257
node;imprimeur_lithographe;0;26850;26850;und;2;4239;"";Boîte à cartes de visite   [Coll.particulière];1164;1807
node;imprimeur_lithographe;0;26851;26851;und;0;3658;"";Revue de la Côte-d'or et de l'ancienne Bourgogne  [Coll.particulière];2647;4409
node;imprimeur_lithographe;0;26852;26852;und;0;1677;"";Montrachet. Étiquette [Coll. particulière] ;1711;1148
node;imprimeur_lithographe;0;26863;26863;und;0;889;"";Projet d'aménagement du quartier nord de Dijon, 1851.;1295;1054
node;imprimeur_lithographe;0;26863;26863;und;1;888;"";Atlas du département de la Côte-d'or, 1853.;1340;1054
node;imprimeur_lithographe;0;26864;26864;und;0;890;"";Abécédaire des arts et métiers, 1834.;900;1566
node;imprimeur_lithographe;0;26864;26864;und;1;891;"";Alphabet du petit naturaliste, 1834.;934;1662
node;imprimeur_lithographe;0;26867;26867;und;0;979;"";Étiquette de Montrachet. Coll. particulière.;1859;1176
node;imprimeur_lithographe;0;26869;26869;und;0;892;"";Exemple joint à la demande de brevet,1817. A. N. F/18/1891;2448;3264
node;imprimeur_lithographe;0;26871;26871;und;0;895;"";Plan de la ville de Dijon et de ses environs. 1867. [BNF];1024;1152
node;imprimeur_lithographe;0;26871;26871;und;1;896;"";Département de la Cote-d'or. 1868. [BNF];1050;1054
node;imprimeur_lithographe;0;26871;26871;und;2;2604;"";Plan de la ville de Dijon;674;598
node;imprimeur_lithographe;0;26871;26871;und;3;2614;"";Sphère-reliefs;1035;1054
node;imprimeur_lithographe;0;26871;26871;und;4;2615;"";La France en relief;1227;1054
node;imprimeur_lithographe;0;26872;26872;und;0;897;"";Boitteux, Traité complet...des principes de musique. [BNF];1024;1335
node;imprimeur_lithographe;0;26872;26872;und;1;899;"";Nouveau plan de la ville de Dijon, 1832. [BNF];1501;1054
node;imprimeur_lithographe;0;26872;26872;und;2;900;"";Varembey, Ruche française et éducation des abeilles, 1843. [BNF];901;1566
node;imprimeur_lithographe;0;26872;26872;und;3;1110;"";En-tête de traite. [Coll. particulière];633;311
node;imprimeur_lithographe;0;26872;26872;und;4;3470;"";Carte professionnelle  [Coll. particulière];600;377
node;imprimeur_lithographe;0;26872;26872;und;5;3723;"";En-tête de tarif, après 1834. [Coll. particulière];2904;1183
node;imprimeur_lithographe;0;26873;26873;und;0;901;"";Plan de la ville de Dijon avec indication des bornes-fontaines;1480;1054
node;imprimeur_lithographe;0;26873;26873;und;1;936;"";Lettre de voiture. 1845. [Coll. particulière] ;642;315
node;imprimeur_lithographe;0;26873;26873;und;2;2561;"";En-tête de facture. 1847. [Coll. particulière] ;998;392
node;imprimeur_lithographe;0;26873;26873;und;3;2567;"";Tarif des vins Jorrot-Mutin. [Coll. particulière];443;641
node;imprimeur_lithographe;0;26873;26873;und;4;2568;"";Tour Fondoire et boulevard de Guise. [B. M. Dijon]];970;700
node;imprimeur_lithographe;0;26874;26874;und;0;977;"";Étiquettte de Morgeot. Coll. particulière.;1788;1165
node;imprimeur_lithographe;0;26874;26874;und;1;978;"";Étiquette de Volnay. Coll. particulière.;1680;921
node;imprimeur_lithographe;0;26878;26878;und;0;935;"";Lettre de voiture. 1868. [Coll. particulière];393;296
node;imprimeur_lithographe;0;26890;26890;und;0;916;"";La Liberté faisant le tour du monde. Lith. Lefebre-Juin. [BNF];1360;1054
node;imprimeur_lithographe;0;26890;26890;und;1;917;"";Voyage pittoresque en Bourgogne. [Gallica / B. M. Chalon-sur-Saône];994;1566
node;imprimeur_lithographe;0;26890;26890;und;2;918;"";Voyage pittoresque en Bourgogne. [Gallica / B. M. Chalon-sur-Saône];1566;1002
node;imprimeur_lithographe;0;26890;26890;und;3;919;"";Voyage pittoresque en Bourgogne. [Gallica / B. M. Chalon-sur-Saône];1001;1566
node;imprimeur_lithographe;0;26891;26891;und;0;933;"";Carte de visite commerciale. 1837. [Coll. particulière];676;417
node;imprimeur_lithographe;0;26891;26891;und;1;990;"";Étiquette, noir et blanc. [Coll. particulière];1592;763
node;imprimeur_lithographe;0;26891;26891;und;2;4075;"";Tract;704;479
node;imprimeur_lithographe;0;26891;26891;und;3;4086;"";Voyage pittoresque en Bourgogne;472;391
node;imprimeur_lithographe;0;26891;26891;und;4;4087;"";Voyage pittoresque en Bourgogne;407;559
node;imprimeur_lithographe;0;26891;26891;und;5;4125;"";Dôle. Vue d'Asans.;1048;781
node;imprimeur_lithographe;0;26891;26891;und;6;4126;"";Ruines du château de Montmirey;522;776
node;imprimeur_lithographe;0;26892;26892;und;0;988;"";Étiquette blanc et or, Coll. particulière.;1637;776
node;imprimeur_lithographe;0;26892;26892;und;1;993;"";Étiquette, blanc et or. Coll. particulière.;1678;783
node;imprimeur_lithographe;0;26892;26892;und;2;994;"";Modèle de carte publicitaire, après 1888. Coll. particulière.;561;394
node;imprimeur_lithographe;0;26892;26892;und;3;995;"";Modèle de carte publicitaire, après 1888. Coll. particulière.;416;588
node;imprimeur_lithographe;0;26892;26892;und;4;996;"";En-tête de facture, 1900. Lith. E. Montigaud.Coll. particulière.;658;442
node;imprimeur_lithographe;0;26899;26899;und;0;921;"";M. Belgrand, Carte agronomique et géologique... 1851.;1251;1054
node;imprimeur_lithographe;0;26899;26899;und;1;920;"";V. Hernoux, Quelques notes sur le drainage... 1857.;1024;1652
node;imprimeur_lithographe;0;26899;26899;und;2;928;"";Le Président de la République décrète... 2 décembre 1851.;1024;1364
node;imprimeur_lithographe;0;26899;26899;und;3;926;"";Lieutenant Penfentenyo pour commander l'état de siège. 7 décembre 1851. ;1024;1378
node;imprimeur_lithographe;0;26899;26899;und;4;927;"";Préfet de l'Yonne à ses concitoyens. 8 décembre 1851.;1024;1523
node;imprimeur_lithographe;0;26899;26899;und;5;924;"";Message du Prince-Président au Sénat. 4 novembre 1852.;1024;1502
node;imprimeur_lithographe;0;26899;26899;und;6;925;"";Le Préfet aux habitants de l'Yonne. 10 novembre 1852.;1024;1364
node;imprimeur_lithographe;0;26899;26899;und;7;923;"";Rodolphe d'Ornano, Aux électeurs... 1853.;1024;1344
node;imprimeur_lithographe;0;26900;26900;und;0;1057;"";Vue des monuments et environs d'Auxerre. ;1024;1548
node;imprimeur_lithographe;0;26900;26900;und;1;1056;"";Vue des monuments et environs d'Auxerre.;1024;1511
node;imprimeur_lithographe;0;26901;26901;und;0;1058;"";Carte d'électeur délivrée au Préfet...1852;1320;1054
node;imprimeur_lithographe;0;26901;26901;und;1;1059;"";Arrêté du 7 décembre 1851.;1024;1384
node;imprimeur_lithographe;0;26910;26910;und;0;938;"";Itinéraire du pays carnute. 1861.;1024;1168
node;imprimeur_lithographe;0;26910;26910;und;1;1183;"";Facture. 1853. Coll. particulière.;2233;1161
node;imprimeur_lithographe;0;26910;26910;und;2;1184;"";Facture. 1860. Coll. particulière.;2168;1234
node;imprimeur_lithographe;0;26910;26910;und;3;1185;"";Facture. 185?. Coll. particulière.;2026;1047
node;imprimeur_lithographe;0;26910;26910;und;4;1186;"";Facture. 1860. Coll. particulière.;2275;1233
node;imprimeur_lithographe;0;26914;26914;und;0;985;"";Saint Paul, 1844. [A. N.];2000;2667
node;imprimeur_lithographe;0;26926;26926;und;0;1003;"";Exemples de papiers à en-tête. A. N. F/18/2010;2279;2702
node;imprimeur_lithographe;0;26926;26926;und;1;1004;"";Exemple d'illustration. A. N. F/18/2010;2443;3145
node;imprimeur_lithographe;0;26926;26926;und;2;1005;"";Exemple de registre. A. N. F/18/2010;3213;2005
node;imprimeur_lithographe;0;26942;26942;und;0;1008;"";Projet de règlement d'organisation électorale.;1024;1331
node;imprimeur_lithographe;0;26943;26943;und;0;1009;"";Département de la Nièvre, Nevers, Barat et Lacoche. 1842;1317;1054
node;imprimeur_lithographe;0;26943;26943;und;1;1010;"";Cours de la Loire et de l'Allier, jusqu'à Orléans, Nevers, Barat et cie. 1843.;596;1566
node;imprimeur_lithographe;0;26950;26950;und;0;1007;"";Papier commercial Delavau. A. N. F/18/2008;2078;2788
node;imprimeur_lithographe;0;26950;26950;und;1;1039;"";Carte routière du département de la Nièvre. E. Bussière fecit. 1831.;1484;1054
node;imprimeur_lithographe;0;26953;26953;und;0;1048;"";La faïence, les faïenciers...A. Champagnat lith.;1339;1053
node;imprimeur_lithographe;0;26953;26953;und;1;1049;"";La faïence, les faïenciers... A. Champagnat lith.;1024;1334
node;imprimeur_lithographe;0;26953;26953;und;2;1052;"";La faïence, les faïenciers... A. Champagnat lith.;1024;1340
node;imprimeur_lithographe;0;26953;26953;und;3;1050;"";La faïence, les faïenciers... E. Trémodan lith.;1024;1346
node;imprimeur_lithographe;0;26953;26953;und;4;1051;"";La faïence, les faïenciers... E. Trémodan lith.;1024;1335
node;imprimeur_lithographe;0;26954;26954;und;0;1040;"";Sacramentarium ad usum ecclesiae Nivernensis. Couverture.;1024;1364
node;imprimeur_lithographe;0;26954;26954;und;1;1043;"";Sacramentarium ad usum ecclesiae Nivernensis.;1024;1345
node;imprimeur_lithographe;0;26954;26954;und;2;1044;"";Sacramentarium ad usum ecclesiae Nivernensis. ;1024;1356
node;imprimeur_lithographe;0;26966;26966;und;0;1055;"";Carte du canton de Tannay.;1389;1054
node;imprimeur_lithographe;0;26966;26966;und;1;3657;"";En-tête de lettre commerciale, 1844. [Coll. particulière];3163;1364
node;imprimeur_lithographe;0;26971;26971;und;0;1053;"";La faïence, les faïenciers...E. Trémodan lith.;1024;1347
node;imprimeur_lithographe;0;26984;26984;und;0;1028;"";Chemin de fer de Paris à la frontière de Belgique. 1844.;1536;268
node;imprimeur_lithographe;0;26984;26984;und;1;1029;"";Chemin de fer du Nord.  Carte des communications directes... 1852.;1504;1054
node;imprimeur_lithographe;0;26984;26984;und;2;1031;"";Chemin de fer du Nord. Tableau de la marche des trains. 1852.;1536;1045
node;imprimeur_lithographe;0;26984;26984;und;3;1032;"";Chemin de fer du Nord. Service pour l'Angleterre. 1862.;1483;1054
node;imprimeur_lithographe;0;26984;26984;und;4;1011;"";Le Petit Nord. Les cinq doigts de Birouk. 1879;993;1566
node;imprimeur_lithographe;0;26984;26984;und;5;1033;"";Le Petit Nord. Thadéus le ressuscité. 1880.;1024;1349
node;imprimeur_lithographe;0;26984;26984;und;6;1035;"";Patria ! 1881.;1024;1369
node;imprimeur_lithographe;0;26984;26984;und;7;1034;"";En famille ! fantaisie-polka. 1885.;1024;1313
node;imprimeur_lithographe;0;26984;26984;und;8;1037;"";Guide illustré de l'Exposition universelle. 1889.;1024;1529
node;imprimeur_lithographe;0;26984;26984;und;9;1013;"";Fêtes du Centenaire de la levée du siège de Lille. A-A. Cordonnier lith. 1892.;1024;1517
node;imprimeur_lithographe;0;26984;26984;und;10;1115;"";Léonard Danel, photo Ferrand d'après Duyver. 1904. [B. M. Lille];364;591
node;imprimeur_lithographe;0;26984;26984;und;11;1116;"";V. F. Fil au brigand. [B. M. Lille];385;604
node;imprimeur_lithographe;0;26984;26984;und;12;1117;"";D. M. L. Fil à létendard. [B. M. Lille];330;600
node;imprimeur_lithographe;0;26984;26984;und;13;1118;"";H. C. H. et cie, Coeur de lin. [B. M. Lille];358;602
node;imprimeur_lithographe;0;26984;26984;und;14;1119;"";E. F. Fil au Cheik. [B. M. Lille];371;604
node;imprimeur_lithographe;0;26984;26984;und;15;1120;"";H. Lebroc. Au grand Bossuet. [B. M. Lille];344;600
node;imprimeur_lithographe;0;26984;26984;und;16;1121;"";P. S. A la ruche. [B. M. Lille];349;602
node;imprimeur_lithographe;0;26984;26984;und;17;1122;"";B. A. Au Fils du ciel.[B. M. Lille];368;601
node;imprimeur_lithographe;0;26984;26984;und;18;1123;"";"G. et cie. Fil au colporteur; [B. M. Lille]";365;610
node;imprimeur_lithographe;0;26984;26984;und;19;1125;"";G. Black. A la cantinière française, chicorée...Affiche. [B. M.Lille];467;600
node;imprimeur_lithographe;0;26988;26988;und;0;3660;"";Kermesse châlonnaise. Partition. 1888.;447;669
node;imprimeur_lithographe;0;26988;26988;und;1;4183;"";Étiquette, après 1878. [Coll. particulière];582;396
node;imprimeur_lithographe;0;26989;26989;und;0;1546;"";Lorenzaccio. A. Mucha ill. 1896.;608;1566
node;imprimeur_lithographe;0;26989;26989;und;1;1547;"";La Dame aux camélias. A. Mucha ill. 1896.;619;1566
node;imprimeur_lithographe;0;26989;26989;und;2;1548;"";Salon des Cent. A. Mucha ill. 1896.;1009;1565
node;imprimeur_lithographe;0;26989;26989;und;3;1557;"";Médée. A. Mucha ill. 1896.;610;1566
node;imprimeur_lithographe;0;26989;26989;und;4;1558;"";Job. A. Mucha ill. 1896.;1024;1486
node;imprimeur_lithographe;0;26989;26989;und;5;1536;"";Ilsée, princesse de Tripoli, couverture.;1024;1358
node;imprimeur_lithographe;0;26989;26989;und;6;1537;"";Ilsée, princesse de Tripoli.;1024;1356
node;imprimeur_lithographe;0;26989;26989;und;7;1540;"";Ilsée, princesse de Tripoli.;1024;1385
