entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_bibliographie_sources_value;field_bibliographie_sources_format
node;imprimeur_lithographe;0;10370;10370;und;0;AN F18 1803;plain_text
node;imprimeur_lithographe;0;10371;10371;und;0;AN F18 1803;plain_text
node;imprimeur_lithographe;0;10372;10372;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10373;10373;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10374;10374;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10375;10375;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10376;10376;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10377;10377;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10378;10378;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10379;10379;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10380;10380;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10381;10381;und;0;AN F18 1804 / Une vie de Bohême, lettres du peintre Armand Seguin à Roderi O'Connor 1895-1903, Ed. Musée de Pont-Aven, 1989 Lettre 14 mercredi 9 février 1897 p.43-44;plain_text
node;imprimeur_lithographe;0;10382;10382;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10383;10383;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10384;10384;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10385;10385;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10386;10386;und;0;AN F18 1804;plain_text
node;imprimeur_lithographe;0;10387;10387;und;0;AN F18 1805;plain_text
node;imprimeur_lithographe;0;10388;10388;und;0;AN F18 1805;plain_text
node;imprimeur_lithographe;0;10389;10389;und;0;AN F18 1805;plain_text
node;imprimeur_lithographe;0;10390;10390;und;0;AN F18 1805;plain_text
node;imprimeur_lithographe;0;10391;10391;und;0;AN F18 1805;plain_text
node;imprimeur_lithographe;0;10392;10392;und;0;AN F18 1805 / Almanach du commerce, 1839;plain_text
node;imprimeur_lithographe;0;10393;10393;und;0;AN F18 1805;plain_text
node;imprimeur_lithographe;0;10394;10394;und;0;AN F18 1805;plain_text
node;imprimeur_lithographe;0;10395;10395;und;0;AN F18 1805 / AP D10 U3 35 n°1041 / AP D11 U3 408;plain_text
node;imprimeur_lithographe;0;10396;10396;und;0;AN F18 1805;plain_text
node;imprimeur_lithographe;0;10397;10397;und;0;AN F18 1805;plain_text
node;imprimeur_lithographe;0;10398;10398;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10399;10399;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10400;10400;und;0;AN F18 1806 / Almanach du Commerce, 1839;plain_text
node;imprimeur_lithographe;0;10401;10401;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10402;10402;und;0;AN F18 1806 / P. Chauvet, 1956, p.429-430;plain_text
node;imprimeur_lithographe;0;10403;10403;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10404;10404;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10405;10405;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10406;10406;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10407;10407;und;0;AN F18 1806 / AP D10 U3 11 n°7494;plain_text
node;imprimeur_lithographe;0;10408;10408;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10409;10409;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10410;10410;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10411;10411;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10412;10412;und;0;AN F18 1806;plain_text
node;imprimeur_lithographe;0;10413;10413;und;0;AN F18 1807;plain_text
node;imprimeur_lithographe;0;10414;10414;und;0;AN F18 1807;plain_text
node;imprimeur_lithographe;0;10415;10415;und;0;AN F18 1807;plain_text
node;imprimeur_lithographe;0;10416;10416;und;0;AN F18 1807;plain_text
node;imprimeur_lithographe;0;10417;10417;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10418;10418;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10419;10419;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10420;10420;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10421;10421;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10422;10422;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10423;10423;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10424;10424;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10425;10425;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10426;10426;und;0;AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436AP D10 U3 36 n°2345 / AP D11 U3 436;plain_text
node;imprimeur_lithographe;0;10427;10427;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10428;10428;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10429;10429;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10430;10430;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10431;10431;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10432;10432;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10433;10433;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10434;10434;und;0;AN F18 1808;plain_text
node;imprimeur_lithographe;0;10435;10435;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10436;10436;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10437;10437;und;0;AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476AN F18 1809 / AP D10 U3 38 n°4214 / AP D11 U3 476;plain_text
node;imprimeur_lithographe;0;10438;10438;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10439;10439;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10440;10440;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10441;10441;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10442;10442;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10443;10443;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10444;10444;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10445;10445;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10446;10446;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10447;10447;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10448;10448;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10449;10449;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10450;10450;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10451;10451;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10452;10452;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10453;10453;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10454;10454;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10455;10455;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10456;10456;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10457;10457;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10458;10458;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10459;10459;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10460;10460;und;0;AN F18 1809;plain_text
node;imprimeur_lithographe;0;10461;10461;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10462;10462;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10463;10463;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10464;10464;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10465;10465;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10466;10466;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10467;10467;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10468;10468;und;0;AN F18 1810 / AP D10 U3 21 n°3067AN F18 1810 / AP D10 U3 21 n°3067AN F18 1810 / AP D10 U3 21 n°3067AN F18 1810 / AP D10 U3 21 n°3067AN F18 1810 / AP D10 U3 21 n°3067AN F18 1810 / AP D10 U3 21 n°3067AN F18 1810 / AP D10 U3 21 n°3067AN F18 1810 / AP D10 U3 21 n°3067AN F18 1810 / AP D10 U3 21 n°3067;plain_text
node;imprimeur_lithographe;0;10469;10469;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10470;10470;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10471;10471;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10472;10472;und;0;F7 2585 / AN F18 1810F7 2585 / AN F18 1810F7 2585 / AN F18 1810F7 2585 / AN F18 1810F7 2585 / AN F18 1810F7 2585 / AN F18 1810F7 2585 / AN F18 1810F7 2585 / AN F18 1810F7 2585 / AN F18 1810;plain_text
node;imprimeur_lithographe;0;10473;10473;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10474;10474;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10475;10475;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10476;10476;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10477;10477;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10478;10478;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10479;10479;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10480;10480;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10481;10481;und;0;AN F18 1810;plain_text
node;imprimeur_lithographe;0;10482;10482;und;0;AN F18 1811;plain_text
node;imprimeur_lithographe;0;10483;10483;und;0;AN F18 1811;plain_text
node;imprimeur_lithographe;0;10484;10484;und;0;AN F18 1811;plain_text
node;imprimeur_lithographe;0;10485;10485;und;0;AN F18 1811 / AP D10 U3 27 N° 8225 / AP D11 U3 105 / Almanach du commerce 1839AN F18 1811 / AP D10 U3 27 N° 8225 / AP D11 U3 105 / Almanach du commerce 1839AN F18 1811 / AP D10 U3 27 N° 8225 / AP D11 U3 105 / Almanach du commerce 1839AN F18 1811 / AP D10 U3 27 N° 8225 / AP D11 U3 105 / Almanach du commerce 1839AN F18 1811 / AP D10 U3 27 N° 8225 / AP D11 U3 105 / Almanach du commerce 1839AN F18 1811 / AP D10 U3 27 N° 8225 / AP D11 U3 105 / Almanach du commerce 1839AN F18 1811 / AP D10 U3 27 N° 8225 / AP D11 U3 105 / Almanach du commerce 1839AN F18 1811 / AP D10 U3 27 N° 8225 / AP D11 U3 105 / Almanach du commerce 1839;plain_text
node;imprimeur_lithographe;0;10486;10486;und;0;AN F18 1811;plain_text
node;imprimeur_lithographe;0;10487;10487;und;0;AN F18 1812;plain_text
node;imprimeur_lithographe;0;10488;10488;und;0;AN F18 1812;plain_text
node;imprimeur_lithographe;0;10489;10489;und;0;AN F18 1812;plain_text
node;imprimeur_lithographe;0;10490;10490;und;0;AN F18 1812;plain_text
node;imprimeur_lithographe;0;10491;10491;und;0;AN F18 1812;plain_text
node;imprimeur_lithographe;0;10492;10492;und;0;AN F18 1812;plain_text
node;imprimeur_lithographe;0;10493;10493;und;0;AN F18 1812;plain_text
node;imprimeur_lithographe;0;10494;10494;und;0;AN F18 1812;plain_text
node;imprimeur_lithographe;0;10495;10495;und;0;AN F18 1812;plain_text
node;imprimeur_lithographe;0;10496;10496;und;0;AN F18 1813;plain_text
node;imprimeur_lithographe;0;10497;10497;und;0;AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 1, p. 12AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 1, p. 12AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 1, p. 12AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 1, p. 12AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 1, p. 12AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 1, p. 12AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 1, p. 12;plain_text
node;imprimeur_lithographe;0;10498;10498;und;0;AN F18 1813;plain_text
node;imprimeur_lithographe;0;10499;10499;und;0;AN F18 1813 / Citer la thèse de Sylvie AubenasAN F18 1813 / Citer la thèse de Sylvie AubenasAN F18 1813 / Citer la thèse de Sylvie AubenasAN F18 1813 / Citer la thèse de Sylvie AubenasAN F18 1813 / Citer la thèse de Sylvie AubenasAN F18 1813 / Citer la thèse de Sylvie AubenasAN F18 1813 / Citer la thèse de Sylvie Aubenas;plain_text
node;imprimeur_lithographe;0;10500;10500;und;0;AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 15, p. 176AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 15, p. 176AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 15, p. 176AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 15, p. 176AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 15, p. 176AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 15, p. 176AN F18 1813 / Bibliographie de la France, XXXIIIe année, 1844, n° 15, p. 176;plain_text
node;imprimeur_lithographe;0;10501;10501;und;0;AN F18 1813;plain_text
node;imprimeur_lithographe;0;10502;10502;und;0;AN F18 1814;plain_text
node;imprimeur_lithographe;0;10503;10503;und;0;AN F18 1814;plain_text
node;imprimeur_lithographe;0;10504;10504;und;0;AN F18 1814;plain_text
node;imprimeur_lithographe;0;10505;10505;und;0;AN F18 1814;plain_text
node;imprimeur_lithographe;0;10506;10506;und;0;AN F18 1814 / AP D10 U3 32 n°15953 / AP D11 U3 288AN F18 1814 / AP D10 U3 32 n°15953 / AP D11 U3 288AN F18 1814 / AP D10 U3 32 n°15953 / AP D11 U3 288AN F18 1814 / AP D10 U3 32 n°15953 / AP D11 U3 288AN F18 1814 / AP D10 U3 32 n°15953 / AP D11 U3 288AN F18 1814 / AP D10 U3 32 n°15953 / AP D11 U3 288AN F18 1814 / AP D10 U3 32 n°15953 / AP D11 U3 288;plain_text
node;imprimeur_lithographe;0;10507;10507;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10508;10508;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10509;10509;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10510;10510;und;0;AN F18 1815 / AP D10 U3 17 n°191 / AN F18 1815 / AP D10 U3 17 n°191 / AN F18 1815 / AP D10 U3 17 n°191 / AN F18 1815 / AP D10 U3 17 n°191 / AN F18 1815 / AP D10 U3 17 n°191 / AN F18 1815 / AP D10 U3 17 n°191;plain_text
node;imprimeur_lithographe;0;10511;10511;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10512;10512;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10513;10513;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10514;10514;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10515;10515;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10516;10516;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10517;10517;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10518;10518;und;0;AN F18 1815;plain_text
node;imprimeur_lithographe;0;10519;10519;und;0;AN F18 1816;plain_text
node;imprimeur_lithographe;0;10520;10520;und;0;AN F18 1816;plain_text
node;imprimeur_lithographe;0;10521;10521;und;0;AN F18 1816 / AN F7* 2585 / Le Lithographe, 2e année 1839, p.63AN F18 1816 / AN F7* 2585 / Le Lithographe, 2e année 1839, p.63AN F18 1816 / AN F7* 2585 / Le Lithographe, 2e année 1839, p.63AN F18 1816 / AN F7* 2585 / Le Lithographe, 2e année 1839, p.63AN F18 1816 / AN F7* 2585 / Le Lithographe, 2e année 1839, p.63AN F18 1816 / AN F7* 2585 / Le Lithographe, 2e année 1839, p.63;plain_text
node;imprimeur_lithographe;0;10522;10522;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10523;10523;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10524;10524;und;0;AN F18 1817 / Almanach du commerce, 1839AN F18 1817 / Almanach du commerce, 1839AN F18 1817 / Almanach du commerce, 1839AN F18 1817 / Almanach du commerce, 1839AN F18 1817 / Almanach du commerce, 1839AN F18 1817 / Almanach du commerce, 1839;plain_text
node;imprimeur_lithographe;0;10525;10525;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10526;10526;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10527;10527;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10528;10528;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10529;10529;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10530;10530;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10531;10531;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10532;10532;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10533;10533;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10534;10534;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10535;10535;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10536;10536;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10537;10537;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10538;10538;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10539;10539;und;0;AN F18 1817;plain_text
node;imprimeur_lithographe;0;10540;10540;und;0;AN F18 1818;plain_text
node;imprimeur_lithographe;0;10541;10541;und;0;AN F18 1818;plain_text
node;imprimeur_lithographe;0;10542;10542;und;0;AN F18 1818;plain_text
node;imprimeur_lithographe;0;10543;10543;und;0;AN F18 1818;plain_text
node;imprimeur_lithographe;0;10544;10544;und;0;AN F18 1818;plain_text
node;imprimeur_lithographe;0;10545;10545;und;0;AN F18 1818;plain_text
node;imprimeur_lithographe;0;10546;10546;und;0;AN F18 1818;plain_text
node;imprimeur_lithographe;0;10547;10547;und;0;AN F18 1818;plain_text
node;imprimeur_lithographe;0;10548;10548;und;0;AN F18 1818;plain_text
node;imprimeur_lithographe;0;10549;10549;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10550;10550;und;0;AN F18 1819 / Almanach du commerce, 1839AN F18 1819 / Almanach du commerce, 1839AN F18 1819 / Almanach du commerce, 1839AN F18 1819 / Almanach du commerce, 1839;plain_text
node;imprimeur_lithographe;0;10551;10551;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10552;10552;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10553;10553;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10554;10554;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10555;10555;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10556;10556;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10557;10557;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10558;10558;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10559;10559;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10560;10560;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10561;10561;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10562;10562;und;0;AN F18 1819;plain_text
node;imprimeur_lithographe;0;10563;10563;und;0;AN F18 1820;plain_text
node;imprimeur_lithographe;0;10564;10564;und;0;AN F18 1820;plain_text
node;imprimeur_lithographe;0;10565;10565;und;0;AN F18 1820;plain_text
node;imprimeur_lithographe;0;10566;10566;und;0;AN F18 1820;plain_text
node;imprimeur_lithographe;0;10567;10567;und;0;AN F18 1820;plain_text
node;imprimeur_lithographe;0;10568;10568;und;0;AN F18 1820;plain_text
node;imprimeur_lithographe;0;10569;10569;und;0;AN F18 1820;plain_text
node;imprimeur_lithographe;0;10570;10570;und;0;AN F18 1820 / AP D10 U3 30 n°11882 / AP D11 U3 185AN F18 1820 / AP D10 U3 30 n°11882 / AP D11 U3 185AN F18 1820 / AP D10 U3 30 n°11882 / AP D11 U3 185;plain_text
node;imprimeur_lithographe;0;10571;10571;und;0;AP D10 U3 35 n°19432 / AP D11 U3 369AP D10 U3 35 n°19432 / AP D11 U3 369AP D10 U3 35 n°19432 / AP D11 U3 369;plain_text
node;imprimeur_lithographe;0;10572;10572;und;0;AN F18 1820;plain_text
node;imprimeur_lithographe;0;10573;10573;und;0;AN F18 1820;plain_text
node;imprimeur_lithographe;0;10574;10574;und;0;AN F18 1820;plain_text
node;imprimeur_lithographe;0;10575;10575;und;0;AN F18 1820;plain_text
